,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Revenue,Order_Date,Sales_Channel,Region,Profit,%_pricepaid,Discount%,Cost_Price,Profit/Loss_%
2273,4273,Kids,Soccer,Phantom GT,7,3,3407.16,7001.7138,20-01-2025,Retail,Mumbai,1161.05,0.685,31.499999999999993,5840.6638,19.878733646678995
2274,4274,Men,Basketball,Kyrie Flytrap,12,1,5124.65,2536.7017499999997,27-04-2025,Online,Mumbai,1957.94,0.495,50.5,578.7617499999997,338.2980993474432
2275,4275,Women,Lifestyle,Dunk Low,8,2,4722.755,7084.1325,31-12-2024,Retail,Mumbai,557.81,0.75,25.0,6526.3225,8.547079921349274
2276,4276,Men,Basketball,Kyrie Flytrap,11,3,5124.65,7610.10525,05-02-2025,Retail,bengaluru,-1109.4,0.495,50.5,8719.50525,-12.723198945261258
2277,4277,Women,Soccer,Phantom GT,11,2,6924.77,8240.4763,03-10-2024,Online,bengaluru,555.86,0.595,40.5,7684.616300000001,7.233412551775682
2278,4278,Kids,Basketball,Zoom Freak,8,2,5606.81,7400.989200000001,31-12-2024,Retail,Pune,-356.42,0.66,34.0,7757.409200000001,-4.594575209465552
2279,4279,Men,Training,ZoomX Invincible,12,2,7050.14,7402.647000000001,30-04-2025,Retail,Pune,1724.71,0.525,47.5,5677.937000000001,30.375645238754846
2280,4280,Women,Soccer,Phantom GT,8,2,6356.455,5720.8095,08-11-2024,Retail,Kolkata,3800.29,0.45,55.00000000000001,1920.5195000000003,197.87823034340443
2281,4281,Kids,Basketball,Air Jordan,11,1,6966.16,4597.6656,31-12-2024,Retail,Mumbai,88.91,0.66,34.0,4508.7556,1.9719409940960202
2282,4282,Men,Soccer,Phantom GT,9,2,2670.28,3871.906,20-03-2025,Online,Pune,2334.23,0.725,27.500000000000004,1537.676,151.8024603362477
2283,4283,Men,Training,ZoomX Invincible,8,1,9649.36,9166.892,26-02-2025,Retail,bengaluru,1158.69,0.95,5.000000000000004,8008.201999999999,14.468790872158321
2284,4284,Men,Running,Air Zoom,9,2,2953.43,590.686,15-05-2024,Retail,Delhi,2708.4,0.1,90.0,-2117.714,-127.89262383872422
2285,4285,Kids,Lifestyle,Waffle One,9,4,5254.485000000001,12715.853700000001,28-11-2024,Retail,Pune,3380.53,0.605,39.5,9335.3237,36.21224189580057
2286,4286,Kids,Soccer,Tiempo Legend,10,2,5385.78,7378.5186,08-06-2025,Online,Kolkata,840.25,0.685,31.499999999999993,6538.2686,12.85126157099144
2287,4287,Kids,Lifestyle,Waffle One,6,2,5254.485000000001,6357.926850000001,31-12-2024,Retail,Kolkata,-157.55,0.605,39.5,6515.476850000001,-2.4180885547924245
2288,4288,Kids,Basketball,Air Jordan,9,1,6754.13,4457.7258,24-09-2024,Online,Hyd,3737.27,0.66,34.0,720.4558000000002,518.7368885086356
2289,4289,Men,Lifestyle,Waffle One,10,2,6147.51,1229.5020000000002,31-12-2024,Retail,Delhi,2164.64,0.1,90.0,-935.1379999999997,-231.47813477796868
2290,4290,Kids,Lifestyle,Blazer Mid,9,1,6569.37,3974.4688499999997,25-01-2025,Retail,Kolkata,698.53,0.605,39.5,3275.9388499999995,21.32304758985352
2291,4291,Women,Soccer,Phantom GT,12,2,9306.54,11074.7826,31-12-2024,Retail,Delhi,-25.67,0.595,40.5,11100.4526,-0.2312518320198944
2292,4292,Men,Training,ZoomX Invincible,10,2,7050.14,3243.0644,24-11-2024,Online,Delhi,1328.75,0.23,77.0,1914.3144000000002,69.41127329972548
2293,4293,Women,Basketball,Kyrie Flytrap,12,3,5912.915,12417.1215,20-03-2025,Retail,Delhi,635.45,0.7,30.000000000000004,11781.671499999999,5.393547087100503
2294,4294,Women,Soccer,Premier III,9,1,5238.91,3117.15145,16-01-2025,Online,Kolkata,1217.07,0.595,40.5,1900.08145,64.05356991406869
2295,4295,Women,Basketball,Air Jordan,10,4,4469.12,12513.535999999998,15-03-2025,Retail,Mumbai,-1033.41,0.7,30.000000000000004,13546.945999999998,-7.628361403374607
2296,4296,Women,Lifestyle,Waffle One,7,3,4121.58,9273.555,31-12-2024,Online,Mumbai,3702.74,0.75,25.0,5570.8150000000005,66.46675576194865
2297,4297,Women,Running,React Infinity,10,2,7006.295,8617.74285,03-06-2025,Online,Kolkata,1123.18,0.615,38.5,7494.56285,14.986597917448915
2298,4298,Men,Running,React Infinity,9,4,6870.705,10168.643399999999,13-08-2024,Online,Mumbai,1574.59,0.37,63.0,8594.053399999999,18.321854970088967
2299,4299,Kids,Running,Free RN,9,2,5691.68,7626.851199999999,14-06-2025,Online,Pune,3967.64,0.6699999999999999,33.00000000000001,3659.2111999999993,108.42883296815447
2300,4300,Kids,Basketball,Zoom Freak,9,2,6021.235000000001,7948.030200000001,27-12-2024,Online,Kolkata,1868.82,0.66,34.0,6079.210200000001,30.74116437033218
2302,4302,Kids,Training,Flex Trainer,11,1,6295.0,3651.1,03-06-2025,Retail,Pune,3813.44,0.58,42.00000000000001,-162.34000000000015,-2349.04521374892
2303,4303,Men,Soccer,Phantom GT,10,2,7587.07,11001.251499999998,21-07-2024,Online,bengaluru,-1131.99,0.725,27.500000000000004,12133.241499999998,-9.329658525300104
2304,4304,Kids,Basketball,Kyrie Flytrap,10,2,4877.24,6437.9568,07-07-2024,Retail,hyderbad,2692.2,0.66,34.0,3745.7568,71.8733261059554
2305,4305,Women,Lifestyle,Waffle One,8,2,2270.57,3405.8550000000005,12-07-2024,Retail,bengaluru,-331.09,0.75,25.0,3736.9450000000006,-8.85991097005709
2306,4306,Kids,Basketball,Air Jordan,8,1,6966.16,4597.6656,21-09-2024,Retail,bengaluru,867.77,0.66,34.0,3729.8956000000003,23.265262437908447
2307,4307,Women,Training,SuperRep Go,7,2,6767.5,7511.924999999999,31-12-2024,Retail,Delhi,1311.71,0.5549999999999999,44.50000000000001,6200.214999999999,21.155879271928477
2308,4308,Men,Basketball,LeBron 20,12,3,6730.48,4240.202399999999,06-05-2025,Retail,Pune,982.03,0.21,79.0,3258.1723999999995,30.140516812431418
2309,4309,Women,Training,Metcon 7,8,2,5462.8,1311.072,18-06-2025,Online,Pune,-9.44,0.12,88.0,1320.512,-0.7148742306014637
2310,4310,Kids,Basketball,Zoom Freak,12,2,9745.69,3118.6208,17-06-2025,Retail,Delhi,138.5,0.16,84.0,2980.1208,4.6474626129249526
2311,4311,Men,Training,SuperRep Go,10,3,5157.745,7117.6881,16-08-2023,Retail,bengaluru,2595.51,0.46,54.0,4522.1781,57.3951300148926
2312,4312,Kids,Training,SuperRep Go,9,3,7889.36,13727.486399999998,31-12-2024,Online,Delhi,521.96,0.58,42.00000000000001,13205.526399999999,3.952587607564058
2313,4313,Women,Soccer,Tiempo Legend,8,2,7253.3,8631.427,31-12-2024,Retail,bengaluru,3611.15,0.595,40.5,5020.277,71.93128984715386
2314,4314,Kids,Lifestyle,Blazer Mid,9,4,8823.88,21353.789599999996,22-07-2025,Online,Hyd,573.58,0.605,39.5,20780.209599999995,2.7602223992966857
2315,4315,Women,Lifestyle,Dunk Low,8,4,4080.51,12241.53,04-03-2024,Retail,Pune,3322.21,0.75,25.0,8919.32,37.24734621024922
2316,4316,Men,Running,React Infinity,12,3,6870.705,11439.723824999997,04-01-2024,Retail,Hyd,405.43,0.5549999999999999,44.50000000000001,11034.293824999997,3.67427228629196
2317,4317,Kids,Lifestyle,Blazer Mid,10,3,9623.53,17466.706950000003,15-10-2024,Retail,Bangalore,-448.89,0.605,39.5,17915.596950000003,-2.5055821542133985
2318,4318,Women,Basketball,Kyrie Flytrap,11,1,5912.915,4139.0405,16-10-2024,Retail,Kolkata,883.91,0.7,30.000000000000004,3255.1305,27.154364471716264
2320,4320,Women,Training,SuperRep Go,11,2,5931.25,6583.687499999999,27-09-2024,Online,Delhi,1848.29,0.5549999999999999,44.50000000000001,4735.397499999999,39.03135903585708
2321,4321,Kids,Running,Free RN,12,2,6646.84,8906.765599999999,15-01-2024,Online,Mumbai,2210.19,0.6699999999999999,33.00000000000001,6696.575599999998,33.00477933826358
2322,4322,Women,Lifestyle,Waffle One,8,2,4934.05,7401.075000000001,20-01-2025,Online,Mumbai,1939.05,0.75,25.0,5462.025000000001,35.50056984360196
2323,4323,Men,Lifestyle,Air Force 1,8,2,8526.42,17393.896800000002,26-10-2024,Retail,Delhi,3573.83,1.02,-2.0000000000000018,13820.066800000002,25.859715815555965
2324,4324,Women,Soccer,Tiempo Legend,7,2,7253.3,8631.427,31-12-2024,Retail,Mumbai,920.34,0.595,40.5,7711.0869999999995,11.935282276026713
2325,4325,Men,Basketball,Zoom Freak,10,3,6172.36,9165.9546,15-01-2025,Retail,Bangalore,-402.21,0.495,50.5,9568.164599999998,-4.20362751702662
2326,4326,Women,Lifestyle,Air Force 1,12,2,9604.84,5955.0008,06-06-2024,Retail,Delhi,-143.11,0.31,69.0,6098.1107999999995,-2.3467923869143212
2327,4327,Men,Training,SuperRep Go,9,1,6348.4,3332.91,15-12-2024,Retail,Pune,1249.15,0.525,47.5,2083.7599999999998,59.9469228701962
2328,4328,Men,Basketball,Zoom Freak,10,3,3943.71,5856.409350000001,29-04-2025,Online,Hyd,2631.07,0.495,50.5,3225.3393500000006,81.5749821797821
2330,4330,Kids,Lifestyle,Air Force 1,8,1,4087.76,2473.0948,17-07-2025,Retail,bengaluru,-831.23,0.605,39.5,3304.3248,-25.15582003318802
2331,4331,Women,Training,SuperRep Go,9,2,4574.53,365.9624,03-01-2025,Retail,Kolkata,3534.47,0.04,96.0,-3168.5076,-111.54999281049538
2332,4332,Women,Running,Pegasus Turbo,9,2,6047.945,1451.5067999999999,24-09-2024,Online,Delhi,2181.1,0.12,88.0,-729.5932,-298.9474134353226
2333,4333,Men,Lifestyle,Blazer Mid,9,2,5179.28,7561.748799999999,06-04-2025,Retail,Mumbai,3256.38,0.73,27.0,4305.368799999999,75.63533233204089
2334,4334,Kids,Basketball,Air Jordan,9,1,4393.46,2899.6836000000003,12-08-2024,Online,Kolkata,2432.09,0.66,34.0,467.59360000000015,520.1290180190659
2335,4335,Kids,Running,Air Zoom,9,2,5837.53,7822.290199999999,30-06-2025,Online,Kolkata,133.01,0.6699999999999999,33.00000000000001,7689.280199999998,1.7298108085591684
2336,4336,Men,Soccer,Phantom GT,12,1,7120.57,640.8512999999999,31-12-2024,Retail,Pune,1916.22,0.09,91.0,-1275.3687,-150.24831642802587
2337,4337,Women,Lifestyle,Blazer Mid,9,3,7671.0650000000005,17259.896249999998,31-12-2024,Online,Mumbai,2735.14,0.75,25.0,14524.756249999999,18.830883995041226
2338,4338,Men,Running,Air Zoom,12,2,4854.18,5388.1398,31-12-2024,Online,Pune,1586.94,0.5549999999999999,44.50000000000001,3801.1998,41.7483974401977
2339,4339,Women,Lifestyle,Dunk Low,10,2,4722.755,3117.0183,21-11-2024,Retail,Hyd,2003.0,0.33,67.0,1114.0183000000002,179.7995598456506
2340,4340,Women,Training,ZoomX Invincible,6,2,3051.51,3387.1760999999997,31-12-2024,Retail,Bangalore,728.33,0.5549999999999999,44.50000000000001,2658.8460999999998,27.3927099428583
2341,4341,Kids,Training,Flex Trainer,9,1,6295.0,3651.1,31-12-2024,Retail,Hyderabad,-461.13,0.58,42.00000000000001,4112.23,-11.213623751589772
2343,4343,Kids,Training,Metcon 7,7,2,5890.69,6833.200399999999,31-12-2024,Retail,bengaluru,1390.36,0.58,42.00000000000001,5442.840399999999,25.544750494613073
2344,4344,Kids,Soccer,Premier III,8,2,5275.855,7227.92135,18-01-2024,Online,Delhi,-467.18,0.685,31.499999999999993,7695.10135,-6.071135112469961
2345,4345,Kids,Training,Metcon 7,9,2,2282.8,1278.3680000000002,29-11-2024,Retail,Pune,459.9,0.28,72.0,818.4680000000002,56.19034586569052
2346,4346,Men,Training,ZoomX Invincible,8,2,7050.14,10011.1988,04-05-2025,Online,Mumbai,3222.9,0.71,29.000000000000004,6788.2988000000005,47.477285472466235
2347,4347,Men,Lifestyle,Dunk Low,12,1,9440.95,6891.8935,10-03-2025,Retail,Hyd,2945.56,0.73,27.0,3946.3335,74.64042255931993
2348,4348,Women,Lifestyle,Blazer Mid,9,3,7671.0650000000005,17259.896249999998,25-09-2023,Online,Pune,25.44,0.75,25.0,17234.45625,0.14761127146091427
2349,4349,Women,Training,Flex Trainer,9,2,6496.58,7211.203799999999,31-12-2024,Retail,Mumbai,1799.33,0.5549999999999999,44.50000000000001,5411.873799999999,33.247818897772525
2350,4350,Men,Soccer,Phantom GT,8,2,6319.755,9163.64475,30-05-2024,Online,Delhi,2515.85,0.725,27.500000000000004,6647.794749999999,37.844880815551655
2351,4351,Men,Soccer,Mercurial Superfly,8,2,7150.045,10367.56525,19-08-2024,Online,Pune,3303.1,0.725,27.500000000000004,7064.465249999999,46.75654678887408
2352,4352,Men,Running,Pegasus Turbo,9,1,9332.64,5319.604799999999,10-01-2025,Retail,Kolkata,-238.9,0.57,43.00000000000001,5558.504799999999,-4.297918389851891
2353,4353,Men,Soccer,Premier III,8,1,6121.21,4437.87725,31-12-2024,Retail,Bangalore,1665.83,0.725,27.500000000000004,2772.0472499999996,60.093853017837276
2354,4354,Men,Soccer,Premier III,9,1,6908.65,5008.77125,08-03-2025,Retail,Kolkata,720.09,0.725,27.500000000000004,4288.68125,16.79047609332123
2356,4356,Men,Soccer,Phantom GT,8,1,9557.32,6929.057,31-12-2024,Online,Delhi,1465.63,0.725,27.500000000000004,5463.427,26.82620267462163
2357,4357,Women,Lifestyle,Air Force 1,6,2,7723.9,11585.849999999999,27-01-2025,Online,Pune,3626.91,0.75,25.0,7958.939999999999,45.57026438194031
2358,4358,Kids,Basketball,LeBron 20,12,2,6329.6,5443.456,18-10-2024,Online,Mumbai,2538.97,0.43,57.00000000000001,2904.4860000000003,87.41546697074799
2359,4359,Kids,Running,Pegasus Turbo,10,2,9336.51,12510.9234,23-02-2025,Online,Bangalore,92.73,0.6699999999999999,33.00000000000001,12418.1934,0.7467269756001707
2360,4360,Women,Running,Pegasus Turbo,9,2,2906.76,1744.056,24-09-2024,Online,Hyd,829.32,0.3,70.0,914.736,90.66222385475155
2361,4361,Kids,Lifestyle,Blazer Mid,8,3,5294.22,9609.0093,25-08-2024,Retail,Kolkata,-787.71,0.605,39.5,10396.7193,-7.57652464465401
2363,4363,Kids,Basketball,Air Jordan,10,2,6966.16,10449.24,24-11-2024,Online,Delhi,-1071.83,0.75,25.0,11521.07,-9.303215760341704
2364,4364,Kids,Running,Free RN,9,2,6290.99,8429.926599999999,31-12-2024,Retail,Kolkata,1946.3,0.6699999999999999,33.00000000000001,6483.626599999999,30.018693550304086
2365,4365,Men,Basketball,Zoom Freak,10,3,7357.98,10926.6003,02-10-2024,Online,Kolkata,-86.8,0.495,50.5,11013.4003,-0.7881308009843246
2366,4366,Kids,Training,SuperRep Go,10,3,2572.92,4476.8808,16-02-2025,Retail,Kolkata,714.82,0.58,42.00000000000001,3762.0607999999997,19.00075618129298
2367,4367,Kids,Basketball,Kyrie Flytrap,9,2,8832.85,11659.362000000001,08-01-2024,Retail,Kolkata,-1073.49,0.66,34.0,12732.852,-8.43086843387483
2368,4368,Women,Soccer,Tiempo Legend,8,3,5481.64,19405.0056,10-12-2024,Retail,Delhi,2234.28,1.18,-17.999999999999993,17170.7256,13.012146673638533
2369,4369,Women,Training,SuperRep Go,10,2,5931.25,6583.687499999999,31-12-2024,Online,Hyd,1525.91,0.5549999999999999,44.50000000000001,5057.777499999999,30.169575470648923
2370,4370,Women,Running,Pegasus Turbo,10,2,5046.05,3834.998,13-10-2024,Retail,Mumbai,2530.73,0.38,62.0,1304.268,194.03450824523793
2371,4371,Men,Lifestyle,Blazer Mid,7,2,2042.87,5107.174999999999,22-11-2024,Retail,hyderbad,510.02,1.25,-25.0,4597.154999999999,11.09425285856144
2373,4373,Men,Lifestyle,Waffle One,8,2,6147.51,8975.3646,01-08-2024,Retail,bengaluru,396.99,0.73,27.0,8578.374600000001,4.627799769900466
2374,4374,Women,Basketball,Zoom Freak,12,3,7388.23,15515.282999999998,19-11-2024,Retail,Pune,-1129.38,0.7,30.000000000000004,16644.662999999997,-6.7852380069214995
2375,4375,Women,Training,ZoomX Invincible,10,1,6882.3099999999995,3097.0395,06-12-2025,Online,Kolkata,-693.38,0.45,55.00000000000001,3790.4195,-18.292962032302757
2376,4376,Men,Soccer,Phantom GT,8,2,7651.93,16528.168800000003,05-08-2024,Online,Kolkata,546.84,1.08,-8.000000000000007,15981.328800000003,3.4217430029973475
2377,4377,Women,Running,Free RN,12,3,5698.6900000000005,15215.5023,07-12-2024,Retail,Mumbai,2302.22,0.89,10.999999999999998,12913.2823,17.82831000294944
2378,4378,Men,Training,Flex Trainer,9,4,2620.09,5502.189,29-08-2024,Online,Mumbai,263.16,0.525,47.5,5239.029,5.0230682059595395
2379,4379,Women,Lifestyle,Air Force 1,9,3,7309.08,16445.43,31-12-2024,Online,hyderbad,974.37,0.75,25.0,15471.06,6.298017071874843
2380,4380,Men,Soccer,Phantom GT,8,1,6319.755,3602.2603499999996,31-12-2024,Online,Pune,3456.67,0.57,43.00000000000001,145.5903499999995,2374.2438973462267
2381,4381,Men,Training,Flex Trainer,12,3,2476.41,3900.34575,31-12-2024,Retail,Pune,1189.49,0.525,47.5,2710.8557499999997,43.87876411350918
2382,4382,Kids,Soccer,Mercurial Superfly,9,2,6892.094999999999,9442.17015,24-11-2024,Retail,Hyd,3659.71,0.685,31.499999999999993,5782.46015,63.28984385651148
2383,4383,Women,Soccer,Tiempo Legend,9,2,7253.3,2321.056,24-12-2024,Retail,Delhi,3378.64,0.16,84.0,-1057.5839999999998,-319.46776804490236
2384,4384,Women,Running,Pegasus Turbo,9,2,6047.945,7257.534,15-06-2024,Online,Kolkata,3507.63,0.6,40.0,3749.9039999999995,93.53919460338186
2385,4385,Men,Basketball,Kyrie Flytrap,10,1,9057.85,7608.594,13-12-2023,Retail,Kolkata,1767.32,0.84,16.000000000000004,5841.274,30.255728459236803
2386,4386,Kids,Basketball,Zoom Freak,9,2,3432.35,2333.998,14-06-2025,Online,bengaluru,2576.11,0.34,65.99999999999999,-242.11200000000008,-1064.0158273856725
2387,4387,Women,Lifestyle,Dunk Low,9,4,2616.9,7850.700000000001,27-03-2025,Retail,Delhi,3770.94,0.75,25.0,4079.7600000000007,92.43043708453436
2388,4388,Women,Training,ZoomX Invincible,8,2,6882.3099999999995,7639.364099999999,02-07-2025,Retail,bengaluru,2186.94,0.5549999999999999,44.50000000000001,5452.424099999998,40.10949918587588
2389,4389,Women,Basketball,Zoom Freak,8,3,9304.56,19539.575999999997,06-07-2025,Online,Kolkata,2773.13,0.7,30.000000000000004,16766.445999999996,16.539760423884708
2390,4390,Kids,Lifestyle,Waffle One,10,2,5254.485000000001,11664.956700000002,05-12-2024,Online,Bangalore,848.64,1.11,-11.00000000000001,10816.316700000003,7.845924112040836
2391,4391,Women,Lifestyle,Dunk Low,9,2,9569.18,14353.77,20-04-2025,Retail,Pune,2446.09,0.75,25.0,11907.68,20.54212071537025
2392,4392,Kids,Training,Metcon 7,9,2,5817.695,6748.526199999999,19-04-2025,Retail,Bangalore,1619.78,0.58,42.00000000000001,5128.7462,31.582377774903346
2393,4393,Women,Basketball,Kyrie Flytrap,10,3,5912.915,12417.1215,31-12-2024,Retail,Kolkata,-41.67,0.7,30.000000000000004,12458.7915,-0.3344626162176324
2394,4394,Women,Training,ZoomX Invincible,10,2,8873.61,14375.248200000002,14-03-2025,Retail,bengaluru,1663.56,0.81,18.999999999999993,12711.688200000002,13.086853404727153
2395,4395,Kids,Running,Air Zoom,8,2,5282.31,7078.2954,20-04-2025,Online,Mumbai,3365.61,0.6699999999999999,33.00000000000001,3712.6854,90.65163452847365
2396,4396,Kids,Soccer,Phantom GT,9,2,2392.41,3277.6017,30-01-2025,Online,Pune,1592.95,0.685,31.499999999999993,1684.6517000000001,94.55663743431357
2397,4397,Men,Running,React Infinity,9,1,6870.705,3813.2412749999994,05-08-2025,Retail,Delhi,-671.54,0.5549999999999999,44.50000000000001,4484.781274999999,-14.973751423362335
2398,4398,Men,Soccer,Premier III,12,2,6121.21,8875.7545,29-06-2024,Online,Delhi,1971.9,0.725,27.500000000000004,6903.8544999999995,28.562305303508357
2399,4399,Men,Basketball,Air Jordan,10,2,7607.91,7531.8309,06-01-2025,Online,bengaluru,-161.85,0.495,50.5,7693.6809,-2.103674458346719
2400,4400,Women,Lifestyle,Air Force 1,8,4,7798.57,8734.3984,27-05-2025,Retail,Kolkata,1334.4,0.28,72.0,7399.9984,18.032436331337586
2401,4401,Men,Lifestyle,Blazer Mid,12,2,4936.545,7207.3557,25-11-2024,Retail,Kolkata,3410.82,0.73,27.0,3796.5357,89.8403246939045
2402,4402,Women,Soccer,Premier III,9,1,5255.98,1997.2723999999998,19-11-2024,Online,Mumbai,2429.57,0.38,62.0,-432.29760000000033,-562.0132982463929
2403,4403,Kids,Basketball,Kyrie Flytrap,10,2,3086.75,4074.51,27-08-2024,Online,Pune,-681.62,0.66,34.0,4756.13,-14.331399688402124
2404,4404,Women,Running,Free RN,8,3,5698.6900000000005,10514.08305,31-12-2024,Retail,Hyd,2129.29,0.615,38.5,8384.79305,25.394663735916534
2405,4405,Women,Training,Flex Trainer,12,1,6496.58,8055.7591999999995,24-02-2025,Retail,Pune,3373.28,1.24,-24.0,4682.4792,72.04046950171184
2406,4406,Women,Basketball,Kyrie Flytrap,10,3,4079.94,8567.874,02-01-2025,Online,Kolkata,3276.97,0.7,30.000000000000004,5290.904,61.93591870122761
2407,4407,Kids,Lifestyle,Waffle One,8,2,5254.485000000001,11664.956700000002,31-12-2024,Online,Mumbai,3172.6,1.11,-11.00000000000001,8492.356700000002,37.35829890423702
2408,4408,Kids,Training,Metcon 7,12,1,3409.83,1977.7014,31-12-2024,Online,bengaluru,1822.0,0.58,42.00000000000001,155.70139999999992,1170.18857890809
2409,4409,Kids,Training,Flex Trainer,10,1,6295.0,62.95,31-12-2024,Retail,Bangalore,2707.33,0.01,99.0,-2644.38,-102.38052019755102
2410,4410,Men,Basketball,Kyrie Flytrap,12,1,5967.57,6564.327,26-01-2024,Retail,Mumbai,-1011.68,1.1,-10.000000000000009,7576.0070000000005,-13.353736341584687
2411,4411,Kids,Lifestyle,Air Force 1,8,2,6554.3099999999995,7930.715099999999,31-12-2024,Retail,Hyd,3130.26,0.605,39.5,4800.455099999999,65.20756750750571
2412,4412,Kids,Lifestyle,Blazer Mid,12,1,6569.37,3974.4688499999997,25-05-2025,Online,Kolkata,3452.75,0.605,39.5,521.7188499999997,661.8028081599892
2413,4413,Men,Running,Free RN,8,2,7450.8,8270.387999999999,03-09-2024,Retail,hyderbad,2790.67,0.5549999999999999,44.50000000000001,5479.717999999999,50.9272557456424
2414,4414,Kids,Running,Pegasus Turbo,9,2,5374.34,3439.5776,09-05-2024,Retail,Hyd,3503.26,0.32,68.0,-63.68240000000014,-5501.14317299598
2415,4415,Kids,Running,Free RN,12,2,3671.95,4920.413,31-12-2024,Retail,Pune,2797.91,0.6699999999999999,33.00000000000001,2122.5029999999997,131.82125066489897
2416,4416,Women,Basketball,Zoom Freak,10,3,2365.6,4967.759999999999,07-06-2025,Retail,Mumbai,-178.54,0.7,30.000000000000004,5146.299999999999,-3.469288615121544
2417,4417,Women,Soccer,Tiempo Legend,10,2,7253.3,12040.478,31-12-2024,Retail,Hyderabad,2668.14,0.83,17.000000000000004,9372.338,28.46824346283713
2418,4418,Women,Training,Metcon 7,12,2,3139.93,2888.7356,31-12-2024,Online,Kolkata,3548.13,0.46,54.0,-659.3944000000001,-538.0891921435789
2419,4419,Kids,Training,Flex Trainer,9,1,6295.0,3651.1,17-01-2025,Online,Bangalore,61.45,0.58,42.00000000000001,3589.65,1.7118660593651192
